Category:Animated_films_based_on_Marvel_Comics,Spider-Man:_Across_the_Spider-Verse|Big_Hero_6_(film)|Spider-Man:_Into_the_Spider-Verse|Red_Sonja:_Queen_of_Plagues|Hulk:_Where_Monsters_Dwell|Iron_Man:_Rise_of_Technovore|Avengers_Confidential:_Black_Widow_&_Punisher|Kyoufu_Densetsu_Kaiki!_Frankenstein|Do_Not_Fall_in_New_York_City|Marvel_Super_Heroes_4D
Category:Aquaman_films,Aquaman_and_the_Lost_Kingdom|Justice_League:_Throne_of_Atlantis|Lego_DC_Comics_Super_Heroes:_Aquaman:_Rage_of_Atlantis|DC_Super_Hero_Girls:_Legends_of_Atlantis
Category:Films_about_criticism_and_refusal_of_work,Je_Suis_Auto|Clerks_III|À_Nous_la_Liberté|The_Year_01|Corporate_(2017_film)|Office_Space|Clerks_(film)|Clerks_II|Blue_Collar_(film)|Horrible_Bosses|The_Grasshopper_and_the_Ants_(film)|The_Working_Class_Goes_to_Heaven|Yama—Attack_to_Attack
Category:Utopian_films,Je_Suis_Auto|Utopians_(film)|Thirty_Years_of_Adonis|Southland_Tales|The_Snow_Queen:_Mirrorlands|Sheep_and_Wolves:_Pig_Deal|Forbidden_Planet|Lost_Horizon_(1937_film)|Meet_the_Robinsons|The_Beach_(film)|Diary_of_a_Nudist|Tomorrowland_(film)|Garden_of_Eden_(1954_film)|Tiong_Bahru_Social_Club|The_Smurfs_and_the_Magic_Flute|Things_to_Come
Category:Upcoming_IMAX_films,DC_League_of_Super-Pets|The_Little_Mermaid_(2023_film)|John_Wick:_Chapter_4|Coyote_vs._Acme|Renfield_(film)|Lightyear_(film)
Category:Justice_League_films,DC_League_of_Super-Pets|Justice_League:_The_New_Frontier|Justice_League_of_America_(film)|Justice_League:_Crisis_on_Two_Earths|Justice_League:_Doom|Justice_League:_The_Flashpoint_Paradox|Justice_League:_War|JLA_Adventures:_Trapped_in_Time|Justice_League:_Throne_of_Atlantis|Lego_DC_Comics_Super_Heroes:_Justice_League_vs._Bizarro_League|Justice_League:_Gods_and_Monsters|Lego_DC_Comics_Super_Heroes:_Justice_League_–_Attack_of_the_Legion_of_Doom|Lego_DC_Comics_Super_Heroes:_Justice_League_–_Cosmic_Clash|Justice_League_vs._Teen_Titans|Justice_League_Dark_(film)|Justice_League_vs._the_Fatal_Five|Justice_League_Dark:_Apokolips_War|Lego_DC:_Shazam!:_Magic_and_Monsters|Injustice_(2021_film)|Lego_DC_Comics:_Batman_Be-Leaguered
Category:Animated_Justice_League_films,DC_League_of_Super-Pets|Justice_League:_The_New_Frontier|Justice_League:_Crisis_on_Two_Earths|Justice_League:_Doom|Justice_League:_The_Flashpoint_Paradox|Justice_League:_War|JLA_Adventures:_Trapped_in_Time|Justice_League:_Throne_of_Atlantis|Lego_DC_Comics_Super_Heroes:_Justice_League_vs._Bizarro_League|Justice_League:_Gods_and_Monsters|Lego_DC_Comics_Super_Heroes:_Justice_League_–_Attack_of_the_Legion_of_Doom|Lego_DC_Comics_Super_Heroes:_Justice_League_–_Cosmic_Clash|Justice_League_vs._Teen_Titans|Justice_League_Dark_(film)|Justice_League_vs._the_Fatal_Five|Justice_League_Dark:_Apokolips_War|Lego_DC:_Shazam!:_Magic_and_Monsters|Injustice_(2021_film)|Lego_DC_Comics:_Batman_Be-Leaguered
Category:Animated_Superman_films,DC_League_of_Super-Pets|Superman:_Brainiac_Attacks|Superman:_Doomsday|All-Star_Superman_(film)|Superman_vs._The_Elite|Superman:_Unbound|The_Death_of_Superman_(film)|Reign_of_the_Supermen_(film)|Superman:_Red_Son_(film)|Superman:_Man_of_Tomorrow
Category:UFO-related_films,Mandala:_The_UFO_Incident|Mission_to_Mars|The_Flying_Saucer|The_Land_Before_Time_VII:_The_Stone_of_Cold_Fire|Unidentified|Bruce_Gentry_–_Daredevil_of_the_Skies|The_Phoenix_Incident|The_Bamboo_Saucer|Skinwalker_Ranch_(film)|The_Phenomenon_(2020_film)|The_Rendlesham_UFO_Incident|Blue_Tornado_(film)|Close_Encounters_of_the_Third_Kind|Out_of_the_Blue_(2003_film)|Investigation_into_the_Invisible_World
Category:Indian_science_fiction_drama_films,Mandala:_The_UFO_Incident|Oke_Oka_Jeevitham|Matrubhoomi|Aao_Wish_Karein|Deham|Baar_Baar_Dekho|Chimera_Strain|Android_Kunjappan_Version_5.25|Koogle_Kuttappa|Play_Back
Category:2022_comedy_horror_films,The_Menu_(2022_film)|Killroy_Was_Here|Wendell_&_Wild|Disappointment_Blvd.|Bhediya_(film)|Bhool_Bhulaiyaa_2|Zombivili|Hostel_(2022_film)
Category:2022_black_comedy_films,The_Menu_(2022_film)|American_Dreamer_(2022_film)|Corner_Office_(film)|The_Palace_(2022_film)|Bigbug|Scream_(2022_film)|Big_Gold_Brick|Jackass_Forever|The_Unbearable_Weight_of_Massive_Talent|Counting_Sheep_(film)
Category:Pakistani_spy_thriller_films,Zarrar|Waar|O21_(film)|Waar_2
Category:Dungeons_&_Dragons_films,Dungeons_&_Dragons:_Honor_Among_Thieves|Dungeons_&_Dragons_(2000_film)|Dungeons_&_Dragons:_Wrath_of_the_Dragon_God|Dragonlance:_Dragons_of_Autumn_Twilight|Dungeons_&_Dragons_3:_The_Book_of_Vile_Darkness|Scourge_of_Worlds:_A_Dungeons_&_Dragons_Adventure
Category:Films_based_on_role-playing_games,Dungeons_&_Dragons:_Honor_Among_Thieves|Dungeons_&_Dragons_(2000_film)|Dungeons_&_Dragons:_Wrath_of_the_Dragon_God|The_Gamers_(film)|The_Gamers:_Dorkness_Rising|Mutant_Chronicles_(film)|The_Gamers:_Hands_of_Fate
Category:2023_fantasy_films,Dungeons_&_Dragons:_Honor_Among_Thieves|The_Little_Mermaid_(2023_film)|Renfield_(film)|Meg_2:_The_Trench|Wonka_(film)|Woland_(film)
Category:Upcoming_prequel_films,Minions:_The_Rise_of_Gru|Furiosa_(film)|Orphan:_First_Kill|Prey_(2022_film)|Wonka_(film)
Category:Indian_docudrama_films,Doosra_(film)|Iruvar|Maa_Bhoomi|Rough_Book|Valiya_Chirakulla_Pakshikal|Killing_Veerappan|Kajarya|Veerappan_(2016_film)|Beyond_the_Clouds_(2017_film)|Railway_Children_(film)|Ladies_and_Gentlewomen|Aasha_Encounter|Black_Friday_(2004_film)
Category:Asian-American_superhero_films,The_Marvels|The_Green_Hornet_(2011_film)|Shang-Chi_and_the_Legend_of_the_Ten_Rings
Category:Asian-American_action_films,The_Marvels|Shanghai_Noon|The_Corruptor|Big_Trouble_in_Little_China|They_Call_Me_Bruce?|They_Still_Call_Me_Bruce|Drive_(1997_film)|The_Green_Hornet_(2011_film)|Baby_(2007_film)|Asian_School_Girls|Birth_of_the_Dragon|Shang-Chi_and_the_Legend_of_the_Ten_Rings
Category:Films_based_on_The_Little_Mermaid,The_Little_Mermaid_(2023_film)|The_Little_Mermaid_II:_Return_to_the_Sea|The_Mermaid_(2016_film)|The_Lure_(2015_film)|Mermaid_(2007_film)|The_Little_Mermaid_(1976_Russian_film)|The_Little_Mermaid_(1976_Czech_film)|Little_from_the_Fish_Shop|Hans_Christian_Andersen_(film)|The_Little_Mermaid_(1989_film)|Mermaids_(2003_film)|The_Daydreamer_(film)|The_Little_Mermaid:_Ariel's_Beginning|The_Little_Mermaid_(2018_film)|Fantasía..._3|Hans_Christian_Andersen's_The_Little_Mermaid_(1975_film)|Ponyo|The_Little_Mermaid_(1968_film)|I_Was_a_Swiss_Banker|My_Fairy_Tail_Love_Story
Category:Films_based_on_the_2008_Mumbai_attacks,Major_(film)|Crackers_(2011_film)|Arrambam|Phantom_(2015_film)|Hotel_Mumbai|Sooryavanshi|Taj_Mahal_(2015_film)|Rubaru_Roshni
Category:2023_thriller_films,Fast_X|John_Wick:_Chapter_4|65_(film)|Oppenheimer_(film)|Cocaine_Bear|Emancipation_(2023_film)
Category:Fast_&_Furious_films,Fast_X|The_Fast_and_the_Furious_(2001_film)|2_Fast_2_Furious|The_Fast_and_the_Furious:_Tokyo_Drift|Fast_&_Furious_(2009_film)|Fast_Five|Fast_&_Furious_6|Furious_7|The_Fate_of_the_Furious|Hobbs_&_Shaw|F9_(film)
Category:2023_action_thriller_films,Fast_X|John_Wick:_Chapter_4|Emancipation_(2023_film)
Category:2022_psychological_thriller_films,Don't_Worry_Darling|Deep_Water_(2022_film)|Resurrection_(2022_film)
Category:Indian_association_football_films,Maidaan|Lee_(2007_film)|Goal_(2007_Hindi_film)|Mahasamudram|Goal_(2007_Malayalam_film)|Egaro|Sevenes|Messi_(2017_film)|Sudani_from_Nigeria|Captain_(2018_film)|Champion_(2019_film)|Bigil|Golondaaj|Striker_(1978_film)|Tu_Hai_Mera_Sunday|Tiki-Taka_(film)
Category:2022_biographical_drama_films,Blonde_(2022_film)|Thirteen_Lives|She_Said_(film)|Till_(film)|Nika_(film)|Amanat_(2022_film)|Elvis_(2022_film)|Father_Stu|Rescued_by_Ruby
Category:Films_about_Marilyn_Monroe,Blonde_(2022_film)|Norma_Jean_&_Marilyn|Calendar_Girl_(1993_film)|Marilyn_and_Me|The_Legend_of_Marilyn_Monroe|Blonde_(2001_film)|My_Week_with_Marilyn|Marilyn_(1963_film)|Marilyn:_The_Untold_Story|This_Year's_Blonde|The_Mystery_of_Marilyn_Monroe:_The_Unheard_Tapes
Category:2020s_spy_films,Mission:_Impossible_–_Dead_Reckoning_Part_One|Mission:_Impossible_–_Dead_Reckoning_Part_Two|Bullet_Train_(film)|Operation_Fortune:_Ruse_de_Guerre|Mission_Majnu|Raja_Vikramarka_(2021_film)|Detective_Chinatown_3|OSS_117:_From_Africa_with_Love|Black_Widow_(2021_film)|No_Time_to_Die|The_Rhythm_Section|The_355|The_Courier_(2020_film)|The_King's_Man|Tenet_(film)|Spy_Intervention|All_the_Old_Knives|O2_(2020_film)|Agent_Game|London_Confidential
Category:Films_based_on_Puss_in_Boots,Puss_in_Boots:_The_Last_Wish|Shrek_2|Puss_in_Boots_(1999_film)|Puss_in_Boots_(1922_film)|Puss_in_Boots_(1988_film)|Puss_in_Boots:_The_Three_Diablos|The_Wonderful_World_of_Puss_'n_Boots|Puss_in_Boots_(1961_film)|Puss_in_Boots_(2011_film)
Category:2022_fantasy_films,Puss_in_Boots:_The_Last_Wish|Wendell_&_Wild|Pinocchio_(2022_animated_film)|Pinocchio_(2022_live-action_film)|Shazam!_Fury_of_the_Gods|Samaritan_(2022_film)|My_Father's_Dragon_(2022_film)|Ladybug_&_Cat_Noir_Awakening|The_Amazing_Maurice|The_School_for_Good_and_Evil_(film)|Slumberland_(film)|The_Princess_(2022_film)|Dark_Harvest_(2022_film)|The_Five_Devils|Three_Thousand_Years_of_Longing|The_King's_Daughter_(2022_film)|Fantastic_Beasts:_The_Secrets_of_Dumbledore
Category:Spanish_adventure_comedy_films,Luck_(2022_film)|Animal_Crackers_(2017_film)|That_Man_in_Istanbul|Wonder_Park|Justin_and_the_Knights_of_Valour|Winning_Streak_(film)|Capture_the_Flag_(film)|Convoy_Buddies|Klaus_(film)
Category:Spanish_computer-animated_films,Luck_(2022_film)|Ozzy_(film)|Planet_51|Spirit_of_the_Forest_(film)|The_Missing_Lynx|Justin_and_the_Knights_of_Valour|Superlópez_(2003_film)|Mortadelo_and_Filemon:_Mission_Implausible|Dogtanian_and_the_Three_Muskehounds_(film)|Tad_the_Lost_Explorer_and_the_Secret_of_King_Midas|The_Living_Forest|Donkey_Xote
Category:2020s_stop-motion_animated_films,Wendell_&_Wild|Pinocchio_(2022_animated_film)|The_Nose_or_the_Conspiracy_of_Mavericks|Alien_Xmas|Mad_God|Bestia_(2021_film)|Junk_Head|Save_Ralph|The_House_(2022_film)
Category:Films_about_dwarfs,Snow_White_(upcoming_film)|All_Together_(1942_film)|The_11th_Hour_(2014_film)|Snow_White_and_the_Seven_Dwarfs_(1937_film)|The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring|The_Lord_of_the_Rings:_The_Two_Towers|The_Lord_of_the_Rings:_The_Return_of_the_King|Willow_(film)|The_Hobbit_(1977_film)|The_Chronicles_of_Narnia:_Prince_Caspian|Tarzan_the_Ape_Man_(1932_film)|Mirror_Mirror_(film)|The_Merry_Dwarfs|The_Hobbit:_The_Desolation_of_Smaug|The_Hobbit:_An_Unexpected_Journey|The_Hobbit:_The_Battle_of_the_Five_Armies|Time_Bandits|7_Wise_Dwarfs
Category:Films_about_Fascist_Italy,Pinocchio_(2022_animated_film)|The_Conformist_(1970_film)|The_Eternal_City_(1923_film)|A_Special_Day|Unfair_Competition_(film)|Wild_Blood_(2008_film)|The_Assassination_of_Matteotti|Black_Journal|The_Old_Guard_(1934_film)|The_Great_Appeal|Senso_'45|The_Bad_Poet|The_Moon_and_the_Stars
Category:2024_action_films,Mission:_Impossible_–_Dead_Reckoning_Part_Two|Furiosa_(film)
Category:2020s_superhero_comedy_films,Ant-Man_and_the_Wasp:_Quantumania|The_Suicide_Squad_(film)|Sonic_the_Hedgehog_(film)|Flora_&_Ulysses_(film)|Thunder_Force_(film)|Lego_DC:_Shazam!:_Magic_and_Monsters|Planet_Prince_2021
Category:Films_about_quantum_mechanics,Ant-Man_and_the_Wasp:_Quantumania|Cube_2:_Hypercube|Prince_of_Darkness_(film)|Ant-Man_(film)|Mortal_Engines_(film)|Avengers:_Endgame|Ant-Man_and_the_Wasp|God's_Puzzle_(film)
Category:2020s_buddy_comedy_films,Clerks_III|Detective_Chinatown_3|The_Takedown|Sonic_the_Hedgehog_(film)|Bad_Boys_for_Life|Coffee_&_Kareem|Bad_Trip_(film)|Barb_and_Star_Go_to_Vista_Del_Mar|Vacation_Friends|Am_I_OK?|Plan_B_(2021_film)|Autumn_Never_Dies
Category:Mexican_children's_films,Las_leyendas:_el_origen|Cranston_Academy:_Monster_Zone|Guardians_of_Oz|Monster_Island_(2017_film)|El_Americano:_The_Movie|A_Wizard's_Tale|Santa_Claus_(1959_film)|Una_Película_de_Huevos|Ángeles_S.A.|Tom_Thumb_and_Little_Red_Riding_Hood|Nikté|El_agente_00-P2|Otra_Película_de_Huevos_y_un_Pollo|K9_World_Cup|Un_gallo_con_muchos_huevos|La_leyenda_del_Chupacabras|La_leyenda_del_Charro_Negro|Un_rescate_de_huevitos|La_liga_de_los_5|El_Camino_de_Xico
Category:Mexican_animated_horror_films,Las_leyendas:_el_origen|La_leyenda_de_la_Llorona|La_leyenda_de_la_Nahuala|La_leyenda_de_las_Momias|La_leyenda_del_Chupacabras|La_leyenda_del_Charro_Negro
Category:Sumo_films,Sumo_(film)|Sumo_East_and_West|A_Matter_of_Size|Sumo_Bruno|Wakanohana_Monogatari_Dohyō_no_Oni|Der_grosse_Sommer|Little_Miss_Sumo|Nezumi_no_Sumō
Category:Indian_sports_comedy-drama_films,Sumo_(film)|Hattrick_(film)|Goal_(2007_Malayalam_film)|Ferrari_Ki_Sawaari|Maurya_(film)|Stumped_(film)|Ninnindale|Student_of_the_Year_2|Friendship_(2021_film)|Tiki-Taka_(film)
Category:Films_about_the_2012_Summer_Olympics,Flint_Strong|Touch_the_Wall|Top_Spin_(film)|Gun_to_Tape
Category:Films_set_in_Ural,Land_of_Legends|Volga-Volga|The_Girls_(1961_film)|The_Geographer_Drank_His_Globe_Away|Devil's_Pass|The_Age_of_Pioneers|The_Stone_Flower_(1946_film)
Category:Films_shot_in_Perm_Krai,Land_of_Legends|Volga-Volga|The_Girls_(1961_film)|The_Geographer_Drank_His_Globe_Away|The_Age_of_Pioneers|The_Riot_(2021_film)
Category:Russian_epic_films,Land_of_Legends|The_Great_Warrior_Skanderbeg|Furious_(2017_film)|Union_of_Salvation_(film)|The_Silver_Skates_(film)|Kaddish_(2019_film)|The_Pilot._A_Battle_for_Survival|Viy_(2014_film)|Sadko_(film)|Brutus_(2016_film)|Violin_(2017_film)
Category:Peter_Pan_films,Peter_Pan_&_Wendy|The_Lost_Girls_(film)|Peter_Pan_(1988_film)|Hook_(film)|Peter_Pan_(2003_film)|Peter_Pan_(1953_film)|Finding_Neverland_(film)|Return_to_Never_Land|Peter_Pan_(1924_film)|Peter_Pan_(1976_musical)|Pan_(2015_film)|Come_Away|Wendy_(film)|Neverland_(film)|Peter_and_Wendy_(film)
Category:Cartoon_Saloon_films,My_Father's_Dragon_(2022_film)|The_Breadwinner_(film)|The_Secret_of_Kells|Song_of_the_Sea_(2014_film)|Santa's_Apprentice|Wolfwalkers|Late_Afternoon
Category:Gallic_Wars_films,Asterix_&_Obelix:_The_Middle_Kingdom|Druids_(film)|Asterix_Versus_Caesar|The_Twelve_Tasks_of_Asterix|Asterix_and_the_Vikings|Asterix_and_the_Big_Fight_(film)|Asterix_the_Gaul_(film)|Asterix_Conquers_America|Asterix_and_Cleopatra_(film)|Asterix_in_Britain_(film)|Asterix_&_Obelix:_Mission_Cleopatra|Asterix_and_Obelix_vs._Caesar|Asterix_at_the_Olympic_Games_(film)|Asterix_and_Obelix:_God_Save_Britannia|Giants_of_Rome|Asterix:_The_Mansions_of_the_Gods|Asterix:_The_Secret_of_the_Magic_Potion|Caesar_the_Conqueror|Slave_of_Rome
Category:Asterix_films,Asterix_&_Obelix:_The_Middle_Kingdom|Asterix_Versus_Caesar|The_Twelve_Tasks_of_Asterix|Asterix_and_the_Vikings|Asterix_and_the_Big_Fight_(film)|Asterix_the_Gaul_(film)|Asterix_Conquers_America|Asterix_and_Cleopatra_(film)|Asterix_in_Britain_(film)|Asterix_&_Obelix:_Mission_Cleopatra|Asterix_and_Obelix_vs._Caesar|Asterix_at_the_Olympic_Games_(film)|Asterix_and_Obelix:_God_Save_Britannia|Asterix:_The_Mansions_of_the_Gods|Asterix:_The_Secret_of_the_Magic_Potion
Category:2020s_French_animated_films,Ladybug_&_Cat_Noir_Awakening|Wolfwalkers|Bigfoot_Family|Where_Is_Anne_Frank|Little_Vampire|Around_the_World_in_80_Days_(2021_film)|Chickenhare_and_the_Hamster_of_Darkness|Josep_(film)
Category:French_superhero_films,Ladybug_&_Cat_Noir_Awakening|Bloody_Mallory|Mr._Freedom|Fantabulous_Inc.|Mr._Peek-a-Boo|Phantom_Boy|The_Three_Fantastic_Supermen|The_Jungle_Bunch_(film)
Category:2020s_children's_drama_films,Ladybug_&_Cat_Noir_Awakening|A_Dog_Named_Palma|Tell_Her_(film)|Black_Beauty_(2020_film)|One_Day_We'll_Talk_About_Today
Category:French_children's_adventure_films,Ladybug_&_Cat_Noir_Awakening|The_Strawberry_Shortcake_Movie:_Sky's_the_Limit|Animal_Kingdom:_Let's_Go_Ape|Arthur_and_the_Revenge_of_Maltazard|Arthur_3:_The_War_of_the_Two_Worlds|Mune:_Guardian_of_the_Moon|Mum_Is_Pouring_Rain|Around_the_World_in_80_Days_(2021_film)
Category:2022_horror_thriller_films,Halloween_Ends|The_Pale_Blue_Eye|The_Retaliators_(film)|Bed_Rest_(film)|X_(2022_film)|Dark_Glasses|Scream_(2022_film)|The_Requin|Choose_or_Die
Category:2022_crime_thriller_films,The_Good_Nurse|Bullet_Train_(film)|Ombattane_Dikku|December_(2022_film)|Mnogoetazhka|Death_on_the_Nile_(2022_film)|Alice_(2022_film)|Ambulance_(2022_film)|The_Commando|Memory_(2022_film)|Fistful_of_Vengeance|Bluff_(2022_film)|The_American_Dream_(film)|Holy_Spider
Category:2023_horror_films,Renfield_(film)|The_Last_Voyage_of_the_Demeter|Megan_(2023_film)|Haunted_Mansion_(2023_film)|Shelby_Oaks|Knock_at_the_Cabin|The_Boogeyman_(2023_film)
Category:Bangladeshi_sequel_films,Shoshurbari_Zindabad_2|Boss_2:_Back_to_Rule|Most_Welcome_2|Purno_Doirgho_Prem_Kahini_2|Agnee_2
Category:Bangladeshi_crime_films,Casino_(upcoming_film)|Boss_2:_Back_to_Rule|Don_Number_One|Judge_Barrister_Police_Commissioner|Chorabali|Rajotto|Agnee_(2014_film)|Taarkata|Agnee_2|Gangster_Returns|Mrittupuri:_Kill_Zone|Ammajan|Bossgiri|Rangbaz_(2017_film)|Rajneeti_(2017_film)|Khuni_Shikder|Munshigiri|Redrum_(2022_film)
Category:Hong_Kong_historical_films,Back_to_the_Past|Hero_(2002_film)|Three_Kingdoms:_Resurrection_of_the_Dragon|Bodyguards_and_Assassins|14_Blades|1911_(film)|Empire_of_Silver_(film)|Dragon_Blade_(film)|Blade_of_Fury|Ordinary_Heroes_(1999_film)|To_Kill_with_Intrigue|Kawashima_Yoshiko_(film)|The_Thunderstorm
Category:Films_shot_in_Guizhou,Back_to_the_Past|People_Mountain_People_Sea_(film)|Chinese_Wine|A_Cool_Fish|Kaili_Blues
Category:Films_set_in_the_Warring_States_period,Back_to_the_Past|Hero_(2002_film)|The_Emperor_and_the_Assassin|The_Emperor's_Shadow|A_Battle_of_Wits_(2006_film)|Zhuangzi_Tests_His_Wife|Wheat_(film)|An_Empress_and_the_Warriors|Little_Big_Soldier|The_Warring_States_(film)|Qu_Yuan_(film)|Wu_yen|Kingdom_(film)
Category:Films_based_on_Animal_Farm,Animal_Farm_(upcoming_film)|Animal_Farm_(1954_film)|Animal_Farm_(1999_film)
Category:Films_based_on_works_by_George_Orwell,Animal_Farm_(upcoming_film)|Animal_Farm_(1954_film)|Hillary_1984|Brazil_(1985_film)|1984_(1956_film)|Nineteen_Eighty-Four_(1984_film)|Keep_the_Aspidistra_Flying_(film)|1984_(advertisement)|Orwell_Rolls_in_His_Grave|Shehr_e_Tabassum|Nineteen_Eighty-Four_(British_TV_programme)|Animal_Farm_(1999_film)|Me_and_the_Big_Guy
Category:Rocky_(film_series)_films,Creed_III|Rocky|Rocky_IV|Rocky_II|Rocky_III|Rocky_V|Rocky_Balboa_(film)|Creed_(film)|Creed_II
Category:Bangladeshi_action_drama_films,Bidrohi_(film)|Nabab|Number_One_Shakib_Khan|Nishwartha_Bhalobasa|Prem_Prem_Paglami|Khodar_Pore_Ma|Musafir_(2016_film)|Samraat:_The_King_Is_Here|Hero_420|Shikari_(2016_film)|Bossgiri|Bir_(film)|Super_Hero_(film)|Shooter_(2016_film)
Category:2022_crime_action_films,Cobra_(2022_film)|Oppanda|The_Batman_(film)|Ambulance_(2022_film)|The_Commando|A_Day_to_Die|Catwoman:_Hunted|The_Roundup_(2022_film)
Category:2020s_spy_comedy_films,Bullet_Train_(film)|Operation_Fortune:_Ruse_de_Guerre|Detective_Chinatown_3|OSS_117:_From_Africa_with_Love|The_King's_Man|Spy_Intervention
Category:2020s_chase_films,The_Gray_Man_(2022_film)|Emancipation_(2023_film)|Eraser:_Reborn|Extraction_2|Sooryavanshi|Extraction_(2020_film)|The_Virtuoso_(film)|Ambulance_(2022_film)|There's_No_Such_Thing_as_Vampires|Beckett_(film)|AV_The_Hunt|Deliver_Us_from_Evil_(2020_film)|Spiritwalker_(film)
Category:Films_shot_in_Qatar,Operation_Fortune:_Ruse_de_Guerre|Rasam_(film)|Kanal_(2015_film)|Transformers:_Revenge_of_the_Fallen|Cruel_Summer_(film)
Category:Films_about_adultery_in_the_United_Kingdom,My_Policeman_(film)|Intimacy_(2001_film)|Lady_Chatterley's_Lover_(1981_film)|The_End_of_the_Affair_(1999_film)|The_Deadly_Affair|Separate_Lies|Woman_in_a_Dressing_Gown|Bitter_Harvest_(1963_film)|Boogie_Woogie_(film)|Hattie_(film)|Blue_Blood_(1973_film)|The_7.39
Category:Finnish_action_films,Rendel_2:_Cycle_of_Revenge|Supercool_(film)|Big_Game_(2014_film)|Born_American|Vares:_Private_Eye|Rendel_(film)
Category:Finnish_science_fiction_films,Rendel_2:_Cycle_of_Revenge|Iron_Sky|Kohtalon_kirja|Time_of_Roses|Star_Wreck:_In_the_Pirkinning|Iron_Sky:_The_Coming_Race|Rendel_(film)|The_Last_Border
Category:Dolby_Cinema_films,Lightyear_(film)|Avengers:_Infinity_War|Avengers:_Endgame|Top_Gun:_Maverick|Jurassic_World_Dominion
Category:Animated_films_set_in_the_future,Lightyear_(film)|Rock_&_Rule|Astro_Boy_(film)|Titan_A.E.|Dexter's_Laboratory:_Ego_Trip|The_Old_Grey_Hare|WALL-E|Planet_51|Home_(2015_film)|Isle_of_Dogs_(film)|Metropolis_(2001_film)|Redline_(2009_film)|Stand_by_Me_Doraemon_2|Project_A-ko|Akira_(1988_film)|Belle_(2021_film)|Ron's_Gone_Wrong|The_House_(2022_film)|South_Park:_Post_Covid|South_Park:_Post_Covid:_The_Return_of_Covid
Category:2022_action_drama_films,Lightyear_(film)|Bimbisara_(film)|K.G.F:_Chapter_2|Son_of_India_(2022_film)|Bheemla_Nayak|Bangarraju|Kathir_(film)|Top_Gun:_Maverick|The_Northman
Category:American_children's_animated_space_adventure_films,Lightyear_(film)|Space_Chimps|Spark_(2016_film)|The_Transformers:_The_Movie|Treasure_Planet|Jimmy_Neutron:_Boy_Genius|Titan_A.E.|GoBots:_Battle_of_the_Rock_Lords|Buzz_Lightyear_of_Star_Command:_The_Adventure_Begins|Tom_and_Jerry:_Blast_Off_to_Mars|Planet_51|Mighty_Mouse_in_the_Great_Space_Chase|Space_Chimps_2:_Zartog_Strikes_Back|Looney_Tunes:_Rabbits_Run|Steven_Universe:_The_Movie|Barbie_and_the_Sensations:_Rockin'_Back_to_Earth|Barbie_and_the_Rockers:_Out_of_This_World
Category:2020s_prison_films,Spiderhead|No_Looking_Back_(2021_film)
Category:Films_shot_on_the_Gold_Coast_Queensland,Spiderhead|Ticket_to_Paradise_(2022_film)|Muriel's_Wedding|Fortress_(1992_film)|Triangle_(2009_British_film)|The_Inbetweeners_2|My_Mistress|Godzilla_vs._Kong|Jungle_(2017_film)|Occupation:_Rainfall|The_Chronicles_of_Narnia:_The_Voyage_of_the_Dawn_Treader|Dora_and_the_Lost_City_of_Gold|Love_and_Monsters_(film)|Black_Site_(film)
Category:Mad_Max_films,Furiosa_(film)|Mad_Max_(film)|Mad_Max_2|Mad_Max_Beyond_Thunderdome|Mad_Max:_Fury_Road
Category:Films_shot_in_Lincolnshire,Napoleon_(upcoming_film)|Atonement_(2007_film)|The_King_(2019_film)|Memphis_Belle_(film)|Rush_(2013_film)|The_Dam_Busters_(film)|One_of_Our_Aircraft_Is_Missing|The_Lady_and_the_Highwayman|This_Is_England|High_Flight_(film)|The_Wild_and_the_Willing|Dennis_Skinner:_Nature_of_the_Beast
